          	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           1	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	           2	
        time	 HRF HbO,1,1	 HRF HbR,1,1	 HRF HbT,1,1	 HRF HbO,1,6	 HRF HbR,1,6	 HRF HbT,1,6	 HRF HbO,2,2	 HRF HbR,2,2	 HRF HbT,2,2	 HRF HbO,2,7	 HRF HbR,2,7	 HRF HbT,2,7	 HRF HbO,3,2	 HRF HbR,3,2	 HRF HbT,3,2	 HRF HbO,3,3	 HRF HbR,3,3	 HRF HbT,3,3	 HRF HbO,3,8	 HRF HbR,3,8	 HRF HbT,3,8	 HRF HbO,4,3	 HRF HbR,4,3	 HRF HbT,4,3	 HRF HbO,4,4	 HRF HbR,4,4	 HRF HbT,4,4	 HRF HbO,4,9	 HRF HbR,4,9	 HRF HbT,4,9	 HRF HbO,5,4	 HRF HbR,5,4	 HRF HbT,5,4	HRF HbO,5,10	HRF HbR,5,10	HRF HbT,5,10	 HRF HbO,6,5	 HRF HbR,6,5	 HRF HbT,6,5	HRF HbO,6,11	HRF HbR,6,11	HRF HbT,6,11	 HRF HbO,7,1	 HRF HbR,7,1	 HRF HbT,7,1	 HRF HbO,7,6	 HRF HbR,7,6	 HRF HbT,7,6	HRF HbO,7,12	HRF HbR,7,12	HRF HbT,7,12	HRF HbO,7,13	HRF HbR,7,13	HRF HbT,7,13	 HRF HbO,8,2	 HRF HbR,8,2	 HRF HbT,8,2	 HRF HbO,8,7	 HRF HbR,8,7	 HRF HbT,8,7	 HRF HbO,8,8	 HRF HbR,8,8	 HRF HbT,8,8	 HRF HbO,9,3	 HRF HbR,9,3	 HRF HbT,9,3	 HRF HbO,9,8	 HRF HbR,9,8	 HRF HbT,9,8	 HRF HbO,9,9	 HRF HbR,9,9	 HRF HbT,9,9	HRF HbO,10,4	HRF HbR,10,4	HRF HbT,10,4	HRF HbO,10,9	HRF HbR,10,9	HRF HbT,10,9	HRF HbO,10,10	HRF HbR,10,10	HRF HbT,10,10	HRF HbO,11,5	HRF HbR,11,5	HRF HbT,11,5	HRF HbO,11,11	HRF HbR,11,11	HRF HbT,11,11	HRF HbO,12,12	HRF HbR,12,12	HRF HbT,12,12	HRF HbO,12,13	HRF HbR,12,13	HRF HbT,12,13	HRF HbO,13,11	HRF HbR,13,11	HRF HbT,13,11	HRF HbO,13,14	HRF HbR,13,14	HRF HbT,13,14	HRF HbO,14,11	HRF HbR,14,11	HRF HbT,14,11	HRF HbO,14,14	HRF HbR,14,14	HRF HbT,14,14	 HRF HbO,1,1	 HRF HbR,1,1	 HRF HbT,1,1	 HRF HbO,1,6	 HRF HbR,1,6	 HRF HbT,1,6	 HRF HbO,2,2	 HRF HbR,2,2	 HRF HbT,2,2	 HRF HbO,2,7	 HRF HbR,2,7	 HRF HbT,2,7	 HRF HbO,3,2	 HRF HbR,3,2	 HRF HbT,3,2	 HRF HbO,3,3	 HRF HbR,3,3	 HRF HbT,3,3	 HRF HbO,3,8	 HRF HbR,3,8	 HRF HbT,3,8	 HRF HbO,4,3	 HRF HbR,4,3	 HRF HbT,4,3	 HRF HbO,4,4	 HRF HbR,4,4	 HRF HbT,4,4	 HRF HbO,4,9	 HRF HbR,4,9	 HRF HbT,4,9	 HRF HbO,5,4	 HRF HbR,5,4	 HRF HbT,5,4	HRF HbO,5,10	HRF HbR,5,10	HRF HbT,5,10	 HRF HbO,6,5	 HRF HbR,6,5	 HRF HbT,6,5	HRF HbO,6,11	HRF HbR,6,11	HRF HbT,6,11	 HRF HbO,7,1	 HRF HbR,7,1	 HRF HbT,7,1	 HRF HbO,7,6	 HRF HbR,7,6	 HRF HbT,7,6	HRF HbO,7,12	HRF HbR,7,12	HRF HbT,7,12	HRF HbO,7,13	HRF HbR,7,13	HRF HbT,7,13	 HRF HbO,8,2	 HRF HbR,8,2	 HRF HbT,8,2	 HRF HbO,8,7	 HRF HbR,8,7	 HRF HbT,8,7	 HRF HbO,8,8	 HRF HbR,8,8	 HRF HbT,8,8	 HRF HbO,9,3	 HRF HbR,9,3	 HRF HbT,9,3	 HRF HbO,9,8	 HRF HbR,9,8	 HRF HbT,9,8	 HRF HbO,9,9	 HRF HbR,9,9	 HRF HbT,9,9	HRF HbO,10,4	HRF HbR,10,4	HRF HbT,10,4	HRF HbO,10,9	HRF HbR,10,9	HRF HbT,10,9	HRF HbO,10,10	HRF HbR,10,10	HRF HbT,10,10	HRF HbO,11,5	HRF HbR,11,5	HRF HbT,11,5	HRF HbO,11,11	HRF HbR,11,11	HRF HbT,11,11	HRF HbO,12,12	HRF HbR,12,12	HRF HbT,12,12	HRF HbO,12,13	HRF HbR,12,13	HRF HbT,12,13	HRF HbO,13,11	HRF HbR,13,11	HRF HbT,13,11	HRF HbO,13,14	HRF HbR,13,14	HRF HbT,13,14	HRF HbO,14,11	HRF HbR,14,11	HRF HbT,14,11	HRF HbO,14,14	HRF HbR,14,14	HRF HbT,14,14	
      -5.000	-1.32613e-05	 1.03142e-05	-2.94710e-06	-8.25064e-06	 6.15203e-06	-2.09861e-06	 2.32630e-06	-1.22367e-06	 1.10264e-06	 3.45568e-06	-2.49663e-06	 9.59058e-07	-6.17395e-06	 2.42108e-06	-3.75287e-06	-9.78057e-06	 4.98488e-06	-4.79569e-06	-8.48739e-06	 3.21172e-06	-5.27567e-06	 1.78549e-07	-8.57164e-08	 9.28322e-08	-6.97130e-06	 2.98839e-06	-3.98292e-06	-2.29303e-06	 9.85950e-07	-1.30708e-06	-3.41635e-06	 1.78277e-06	-1.63359e-06	-1.04995e-05	 5.30794e-06	-5.19152e-06	-5.29375e-06	 3.18024e-06	-2.11350e-06	 3.90359e-06	-1.91882e-06	 1.98478e-06	-7.97236e-07	 5.58430e-07	-2.38806e-07	-2.99530e-06	 2.55072e-06	-4.44588e-07	 2.07782e-06	-1.50972e-06	 5.68096e-07	-2.44664e-06	 1.36856e-06	-1.07808e-06	-4.52994e-06	 1.81770e-06	-2.71224e-06	-2.96048e-06	 1.34501e-06	-1.61547e-06	-8.68264e-06	 3.35663e-06	-5.32601e-06	-2.38648e-06	 1.57557e-06	-8.10904e-07	-4.47552e-06	 1.58726e-06	-2.88827e-06	-4.85443e-06	 2.64572e-06	-2.20871e-06	-1.13467e-05	 4.51297e-06	-6.83374e-06	-7.15288e-07	 2.92179e-07	-4.23109e-07	-2.53752e-05	 1.48195e-05	-1.05557e-05	 1.52525e-06	-8.34961e-07	 6.90284e-07	 6.68965e-06	-2.47394e-06	 4.21571e-06	-4.51363e-06	 4.24112e-06	-2.72504e-07	-5.94945e-06	 4.64734e-06	-1.30211e-06	 4.89282e-06	-2.65942e-06	 2.23340e-06	 6.36536e-06	-4.18814e-06	 2.17723e-06	 9.74778e-07	-2.78080e-07	 6.96698e-07	 1.48129e-06	-7.58048e-07	 7.23238e-07	-1.41630e-05	 1.10155e-05	-3.14748e-06	-1.17578e-05	 8.76711e-06	-2.99068e-06	-2.27778e-05	 1.19814e-05	-1.07964e-05	-6.62206e-06	 4.78423e-06	-1.83782e-06	-3.72788e-05	 1.46187e-05	-2.26601e-05	-3.22501e-05	 1.64370e-05	-1.58132e-05	-4.29101e-05	 1.62376e-05	-2.66724e-05	-2.43916e-05	 1.17098e-05	-1.26819e-05	-2.87620e-05	 1.23294e-05	-1.64326e-05	-3.38548e-05	 1.45568e-05	-1.92980e-05	-1.49182e-05	 7.78480e-06	-7.13337e-06	-1.60374e-05	 8.10763e-06	-7.92980e-06	-1.44981e-05	 8.70978e-06	-5.78829e-06	-1.77414e-05	 8.72083e-06	-9.02062e-06	-3.41149e-05	 2.38961e-05	-1.02189e-05	-2.14829e-05	 1.82943e-05	-3.18868e-06	-2.24138e-05	 1.62857e-05	-6.12816e-06	-1.91705e-05	 1.07233e-05	-8.44725e-06	-3.39062e-05	 1.36053e-05	-2.03009e-05	-1.93533e-05	 8.79263e-06	-1.05607e-05	-3.29876e-05	 1.27527e-05	-2.02349e-05	-1.89732e-05	 1.25262e-05	-6.44692e-06	-3.34535e-05	 1.18644e-05	-2.15891e-05	-2.38002e-05	 1.29714e-05	-1.08288e-05	-2.06286e-05	 8.20469e-06	-1.24239e-05	-3.04043e-05	 1.24195e-05	-1.79848e-05	-1.76043e-05	 1.02812e-05	-7.32310e-06	-1.23686e-05	 6.77094e-06	-5.59771e-06	-1.62346e-05	 6.00383e-06	-1.02308e-05	-1.00654e-05	 9.45775e-06	-6.07686e-07	-2.62479e-06	 2.05032e-06	-5.74469e-07	-1.91722e-05	 1.04208e-05	-8.75141e-06	-1.92367e-05	 1.26569e-05	-6.57979e-06	-1.77679e-05	 5.06875e-06	-1.26992e-05	-1.05851e-05	 5.41695e-06	-5.16820e-06	
      -4.909	-1.27831e-05	 9.94224e-06	-2.84081e-06	-7.93794e-06	 5.91887e-06	-2.01908e-06	 2.23231e-06	-1.17423e-06	 1.05809e-06	 3.29598e-06	-2.38125e-06	 9.14736e-07	-5.98489e-06	 2.34694e-06	-3.63795e-06	-9.42459e-06	 4.80345e-06	-4.62115e-06	-8.18481e-06	 3.09722e-06	-5.08759e-06	 1.20021e-07	-5.76190e-08	 6.24023e-08	-6.74652e-06	 2.89203e-06	-3.85449e-06	-2.20349e-06	 9.47446e-07	-1.25604e-06	-3.33769e-06	 1.74172e-06	-1.59597e-06	-1.01937e-05	 5.15337e-06	-5.04034e-06	-5.04047e-06	 3.02808e-06	-2.01238e-06	 3.87517e-06	-1.90484e-06	 1.97032e-06	-7.96629e-07	 5.58005e-07	-2.38624e-07	-2.87222e-06	 2.44590e-06	-4.26320e-07	 2.04306e-06	-1.48447e-06	 5.58593e-07	-2.35911e-06	 1.31960e-06	-1.03951e-06	-4.39304e-06	 1.76276e-06	-2.63028e-06	-2.86279e-06	 1.30063e-06	-1.56216e-06	-8.32249e-06	 3.21740e-06	-5.10509e-06	-2.27641e-06	 1.50290e-06	-7.73504e-07	-4.29366e-06	 1.52276e-06	-2.77090e-06	-4.66228e-06	 2.54100e-06	-2.12128e-06	-1.09441e-05	 4.35283e-06	-6.59125e-06	-7.27573e-07	 2.97197e-07	-4.30376e-07	-2.46343e-05	 1.43868e-05	-1.02475e-05	 1.47990e-06	-8.10140e-07	 6.69764e-07	 6.45211e-06	-2.38609e-06	 4.06602e-06	-4.34443e-06	 4.08214e-06	-2.62289e-07	-5.75087e-06	 4.49222e-06	-1.25865e-06	 4.72630e-06	-2.56891e-06	 2.15739e-06	 6.10362e-06	-4.01592e-06	 2.08770e-06	 9.50472e-07	-2.71146e-07	 6.79326e-07	 1.44061e-06	-7.37232e-07	 7.03378e-07	-1.35798e-05	 1.05619e-05	-3.01788e-06	-1.12937e-05	 8.42107e-06	-2.87264e-06	-2.22196e-05	 1.16878e-05	-1.05318e-05	-6.44555e-06	 4.65671e-06	-1.78884e-06	-3.61633e-05	 1.41813e-05	-2.19821e-05	-3.12542e-05	 1.59294e-05	-1.53248e-05	-4.15182e-05	 1.57109e-05	-2.58073e-05	-2.36134e-05	 1.13362e-05	-1.22773e-05	-2.78205e-05	 1.19258e-05	-1.58947e-05	-3.26878e-05	 1.40550e-05	-1.86328e-05	-1.43969e-05	 7.51276e-06	-6.88410e-06	-1.54664e-05	 7.81894e-06	-7.64744e-06	-1.39157e-05	 8.35990e-06	-5.55577e-06	-1.70178e-05	 8.36512e-06	-8.65269e-06	-3.28615e-05	 2.30181e-05	-9.84340e-06	-2.05810e-05	 1.75262e-05	-3.05480e-06	-2.15467e-05	 1.56556e-05	-5.89108e-06	-1.84344e-05	 1.03115e-05	-8.12289e-06	-3.28638e-05	 1.31870e-05	-1.96768e-05	-1.87113e-05	 8.50096e-06	-1.02104e-05	-3.18568e-05	 1.23156e-05	-1.95412e-05	-1.83658e-05	 1.21252e-05	-6.24054e-06	-3.22932e-05	 1.14529e-05	-2.08404e-05	-2.29028e-05	 1.24823e-05	-1.04205e-05	-1.99693e-05	 7.94248e-06	-1.20269e-05	-2.93319e-05	 1.19814e-05	-1.73505e-05	-1.69680e-05	 9.90956e-06	-7.05840e-06	-1.19140e-05	 6.52205e-06	-5.39195e-06	-1.56693e-05	 5.79475e-06	-9.87453e-06	-9.59834e-06	 9.01885e-06	-5.79486e-07	-2.50675e-06	 1.95812e-06	-5.48635e-07	-1.84262e-05	 1.00153e-05	-8.41091e-06	-1.85076e-05	 1.21772e-05	-6.33038e-06	-1.70970e-05	 4.87735e-06	-1.22197e-05	-1.01351e-05	 5.18665e-06	-4.94848e-06	
      -4.818	-1.23031e-05	 9.56892e-06	-2.73414e-06	-7.62510e-06	 5.68560e-06	-1.93950e-06	 2.13829e-06	-1.12477e-06	 1.01352e-06	 3.13749e-06	-2.26674e-06	 8.70749e-07	-5.79389e-06	 2.27204e-06	-3.52184e-06	-9.06814e-06	 4.62177e-06	-4.44637e-06	-7.88133e-06	 2.98238e-06	-4.89895e-06	 6.38289e-08	-3.06425e-08	 3.31863e-08	-6.51986e-06	 2.79487e-06	-3.72500e-06	-2.11453e-06	 9.09197e-07	-1.20533e-06	-3.25649e-06	 1.69935e-06	-1.55715e-06	-9.88271e-06	 4.99614e-06	-4.88656e-06	-4.79003e-06	 2.87763e-06	-1.91240e-06	 3.83999e-06	-1.88755e-06	 1.95244e-06	-7.94393e-07	 5.56439e-07	-2.37954e-07	-2.74993e-06	 2.34176e-06	-4.08168e-07	 2.00579e-06	-1.45739e-06	 5.48404e-07	-2.27125e-06	 1.27045e-06	-1.00080e-06	-4.25452e-06	 1.70718e-06	-2.54734e-06	-2.76444e-06	 1.25595e-06	-1.50850e-06	-7.96398e-06	 3.07881e-06	-4.88518e-06	-2.16772e-06	 1.43115e-06	-7.36573e-07	-4.11256e-06	 1.45853e-06	-2.65403e-06	-4.47075e-06	 2.43661e-06	-2.03414e-06	-1.05402e-05	 4.19220e-06	-6.34801e-06	-7.38132e-07	 3.01510e-07	-4.36621e-07	-2.38814e-05	 1.39471e-05	-9.93427e-06	 1.43360e-06	-7.84794e-07	 6.48810e-07	 6.21345e-06	-2.29783e-06	 3.91561e-06	-4.17477e-06	 3.92272e-06	-2.52046e-07	-5.55048e-06	 4.33568e-06	-1.21479e-06	 4.55834e-06	-2.47762e-06	 2.08072e-06	 5.84269e-06	-3.84424e-06	 1.99845e-06	 9.25444e-07	-2.64006e-07	 6.61438e-07	 1.39902e-06	-7.15949e-07	 6.83073e-07	-1.29992e-05	 1.01104e-05	-2.88885e-06	-1.08305e-05	 8.07571e-06	-2.75483e-06	-2.16449e-05	 1.13855e-05	-1.02594e-05	-6.26552e-06	 4.52665e-06	-1.73887e-06	-3.50318e-05	 1.37375e-05	-2.12943e-05	-3.02462e-05	 1.54156e-05	-1.48306e-05	-4.01136e-05	 1.51794e-05	-2.49342e-05	-2.28281e-05	 1.09592e-05	-1.18690e-05	-2.68712e-05	 1.15188e-05	-1.53523e-05	-3.15149e-05	 1.35507e-05	-1.79643e-05	-1.38733e-05	 7.23955e-06	-6.63375e-06	-1.48941e-05	 7.52962e-06	-7.36447e-06	-1.33346e-05	 8.01080e-06	-5.32376e-06	-1.62962e-05	 8.01040e-06	-8.28577e-06	-3.16052e-05	 2.21381e-05	-9.46708e-06	-1.96835e-05	 1.67619e-05	-2.92159e-06	-2.06802e-05	 1.50260e-05	-5.65418e-06	-1.76983e-05	 9.89976e-06	-7.79853e-06	-3.18084e-05	 1.27635e-05	-1.90449e-05	-1.80646e-05	 8.20715e-06	-9.85747e-06	-3.07196e-05	 1.18759e-05	-1.88437e-05	-1.77534e-05	 1.17210e-05	-6.03246e-06	-3.11274e-05	 1.10394e-05	-2.00880e-05	-2.20053e-05	 1.19931e-05	-1.00121e-05	-1.93035e-05	 7.67763e-06	-1.16258e-05	-2.82545e-05	 1.15413e-05	-1.67132e-05	-1.63298e-05	 9.53684e-06	-6.79292e-06	-1.14586e-05	 6.27273e-06	-5.18583e-06	-1.51006e-05	 5.58443e-06	-9.51613e-06	-9.13563e-06	 8.58408e-06	-5.51551e-07	-2.38931e-06	 1.86638e-06	-5.22932e-07	-1.76811e-05	 9.61031e-06	-8.07079e-06	-1.77781e-05	 1.16972e-05	-6.08087e-06	-1.64253e-05	 4.68572e-06	-1.17396e-05	-9.68752e-06	 4.95759e-06	-4.72993e-06	
      -4.727	-1.18214e-05	 9.19432e-06	-2.62711e-06	-7.31216e-06	 5.45226e-06	-1.85990e-06	 2.04427e-06	-1.07531e-06	 9.68956e-07	 2.98025e-06	-2.15314e-06	 8.27111e-07	-5.60091e-06	 2.19637e-06	-3.40454e-06	-8.71123e-06	 4.43987e-06	-4.27137e-06	-7.57698e-06	 2.86721e-06	-4.70977e-06	 1.00286e-08	-4.81447e-09	 5.21415e-09	-6.29134e-06	 2.69690e-06	-3.59443e-06	-2.02614e-06	 8.71190e-07	-1.15495e-06	-3.17276e-06	 1.65565e-06	-1.51711e-06	-9.56652e-06	 4.83630e-06	-4.73022e-06	-4.54247e-06	 2.72891e-06	-1.81356e-06	 3.79808e-06	-1.86695e-06	 1.93113e-06	-7.90512e-07	 5.53720e-07	-2.36792e-07	-2.62840e-06	 2.23827e-06	-3.90130e-07	 1.96602e-06	-1.42849e-06	 5.37531e-07	-2.18307e-06	 1.22113e-06	-9.61941e-07	-4.11436e-06	 1.65094e-06	-2.46342e-06	-2.66543e-06	 1.21096e-06	-1.45447e-06	-7.60716e-06	 2.94086e-06	-4.66630e-06	-2.06041e-06	 1.36030e-06	-7.00111e-07	-3.93223e-06	 1.39458e-06	-2.53765e-06	-4.27986e-06	 2.33257e-06	-1.94728e-06	-1.01351e-05	 4.03108e-06	-6.10404e-06	-7.46925e-07	 3.05102e-07	-4.41823e-07	-2.31165e-05	 1.35004e-05	-9.61609e-06	 1.38637e-06	-7.58938e-07	 6.27433e-07	 5.97370e-06	-2.20917e-06	 3.76453e-06	-4.00468e-06	 3.76290e-06	-2.41777e-07	-5.34831e-06	 4.17777e-06	-1.17055e-06	 4.38900e-06	-2.38558e-06	 2.00342e-06	 5.58262e-06	-3.67312e-06	 1.90949e-06	 8.99699e-07	-2.56662e-07	 6.43038e-07	 1.35653e-06	-6.94202e-07	 6.62325e-07	-1.24212e-05	 9.66084e-06	-2.76041e-06	-1.03683e-05	 7.73106e-06	-2.63726e-06	-2.10537e-05	 1.10745e-05	-9.97917e-06	-6.08195e-06	 4.39402e-06	-1.68793e-06	-3.38843e-05	 1.32876e-05	-2.05967e-05	-2.92261e-05	 1.48957e-05	-1.43304e-05	-3.86965e-05	 1.46432e-05	-2.40533e-05	-2.20357e-05	 1.05787e-05	-1.14570e-05	-2.59141e-05	 1.11086e-05	-1.48055e-05	-3.03361e-05	 1.30438e-05	-1.72923e-05	-1.33475e-05	 6.96518e-06	-6.38234e-06	-1.43206e-05	 7.23968e-06	-7.08089e-06	-1.27549e-05	 7.66254e-06	-5.09232e-06	-1.55767e-05	 7.65672e-06	-7.91994e-06	-3.03462e-05	 2.12562e-05	-9.08997e-06	-1.87907e-05	 1.60016e-05	-2.78907e-06	-1.98145e-05	 1.43970e-05	-5.41748e-06	-1.69623e-05	 9.48806e-06	-7.47422e-06	-3.07401e-05	 1.23349e-05	-1.84052e-05	-1.74132e-05	 7.91119e-06	-9.50200e-06	-2.95761e-05	 1.14339e-05	-1.81422e-05	-1.71361e-05	 1.13134e-05	-5.82268e-06	-2.99561e-05	 1.06240e-05	-1.93321e-05	-2.11078e-05	 1.15040e-05	-9.60381e-06	-1.86310e-05	 7.41017e-06	-1.12208e-05	-2.71723e-05	 1.10993e-05	-1.60730e-05	-1.56897e-05	 9.16306e-06	-6.52668e-06	-1.10023e-05	 6.02299e-06	-4.97936e-06	-1.45286e-05	 5.37290e-06	-9.15568e-06	-8.67739e-06	 8.15351e-06	-5.23885e-07	-2.27251e-06	 1.77514e-06	-4.97368e-07	-1.69369e-05	 9.20581e-06	-7.73109e-06	-1.70484e-05	 1.12171e-05	-5.83129e-06	-1.57529e-05	 4.49390e-06	-1.12590e-05	-9.24239e-06	 4.72979e-06	-4.51260e-06	
      -4.636	-1.13382e-05	 8.81848e-06	-2.51972e-06	-6.99916e-06	 5.21887e-06	-1.78029e-06	 1.95028e-06	-1.02587e-06	 9.24405e-07	 2.82431e-06	-2.04048e-06	 7.83831e-07	-5.40593e-06	 2.11991e-06	-3.28602e-06	-8.35387e-06	 4.25773e-06	-4.09614e-06	-7.27175e-06	 2.75171e-06	-4.52004e-06	-4.13232e-08	 1.98382e-08	-2.14850e-08	-6.06093e-06	 2.59813e-06	-3.46279e-06	-1.93828e-06	 8.33415e-07	-1.10487e-06	-3.08646e-06	 1.61062e-06	-1.47584e-06	-9.24517e-06	 4.67384e-06	-4.57133e-06	-4.29783e-06	 2.58194e-06	-1.71589e-06	 3.74942e-06	-1.84303e-06	 1.90639e-06	-7.84971e-07	 5.49839e-07	-2.35132e-07	-2.50763e-06	 2.13543e-06	-3.72204e-07	 1.92377e-06	-1.39779e-06	 5.25977e-07	-2.09455e-06	 1.17161e-06	-9.22939e-07	-3.97255e-06	 1.59403e-06	-2.37851e-06	-2.56575e-06	 1.16567e-06	-1.40007e-06	-7.25208e-06	 2.80359e-06	-4.44849e-06	-1.95447e-06	 1.29036e-06	-6.64113e-07	-3.75267e-06	 1.33089e-06	-2.42177e-06	-4.08959e-06	 2.22888e-06	-1.86072e-06	-9.72884e-06	 3.86949e-06	-5.85935e-06	-7.53913e-07	 3.07957e-07	-4.45957e-07	-2.23397e-05	 1.30467e-05	-9.29294e-06	 1.33823e-06	-7.32583e-07	 6.05645e-07	 5.73292e-06	-2.12013e-06	 3.61279e-06	-3.83419e-06	 3.60271e-06	-2.31484e-07	-5.14442e-06	 4.01850e-06	-1.12592e-06	 4.21833e-06	-2.29281e-06	 1.92551e-06	 5.32347e-06	-3.50262e-06	 1.82086e-06	 8.73243e-07	-2.49114e-07	 6.24129e-07	 1.31313e-06	-6.71996e-07	 6.41138e-07	-1.18460e-05	 9.21339e-06	-2.63256e-06	-9.90712e-06	 7.38717e-06	-2.51995e-06	-2.04460e-05	 1.07548e-05	-9.69111e-06	-5.89480e-06	 4.25881e-06	-1.63599e-06	-3.27209e-05	 1.28313e-05	-1.98896e-05	-2.81939e-05	 1.43696e-05	-1.38243e-05	-3.72668e-05	 1.41022e-05	-2.31647e-05	-2.12361e-05	 1.01949e-05	-1.10412e-05	-2.49494e-05	 1.06951e-05	-1.42544e-05	-2.91515e-05	 1.25345e-05	-1.66170e-05	-1.28196e-05	 6.68967e-06	-6.12988e-06	-1.37458e-05	 6.94912e-06	-6.79670e-06	-1.21767e-05	 7.31519e-06	-4.86148e-06	-1.48594e-05	 7.30417e-06	-7.55527e-06	-2.90847e-05	 2.03726e-05	-8.71211e-06	-1.79026e-05	 1.52453e-05	-2.65725e-06	-1.89496e-05	 1.37686e-05	-5.18100e-06	-1.62265e-05	 9.07649e-06	-7.15000e-06	-2.96589e-05	 1.19010e-05	-1.77579e-05	-1.67571e-05	 7.61311e-06	-9.14398e-06	-2.84264e-05	 1.09894e-05	-1.74370e-05	-1.65136e-05	 1.09024e-05	-5.61119e-06	-2.87794e-05	 1.02067e-05	-1.85727e-05	-2.02104e-05	 1.10149e-05	-9.19551e-06	-1.79520e-05	 7.14011e-06	-1.08119e-05	-2.60854e-05	 1.06553e-05	-1.54301e-05	-1.50480e-05	 8.78827e-06	-6.25972e-06	-1.05454e-05	 5.77285e-06	-4.77256e-06	-1.39534e-05	 5.16020e-06	-8.79323e-06	-8.22370e-06	 7.72720e-06	-4.96494e-07	-2.15639e-06	 1.68444e-06	-4.71953e-07	-1.61937e-05	 8.80187e-06	-7.39186e-06	-1.63187e-05	 1.07370e-05	-5.58168e-06	-1.50799e-05	 4.30191e-06	-1.07780e-05	-8.79980e-06	 4.50330e-06	-4.29650e-06	
